Reading in data from ../common/square.input
Number of particles: 225
Number of vertices: 4
xmin -7.5 xmax 7.5
ymin -7.5 ymax 7.5
Found 225 particles with maximum number of 4 vertices
Created simulation cell 15.0 by 15.0


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 437/1000 best energy 643.0 ant 23 missing vert 0.0
Step 438/1000 best energy 636.0 ant 31 missing vert 0.0
Step 439/1000 best energy 615.0 ant 5 missing vert 0.0
Step 440/1000 best energy 608.0 ant 17 missing vert 0.0
Step 441/1000 best energy 622.0 ant 30 missing vert 0.0
Step 442/1000 best energy 585.0 ant 5 missing vert 0.0
Step 443/1000 best energy 622.0 ant 9 missing vert 0.0
Step 444/1000 best energy 635.0 ant 4 missing vert 0.0
Step 445/1000 best energy 662.0 ant 6 missing vert 0.0
Step 446/1000 best energy 609.0 ant 2 missing vert 0.0
Step 447/1000 best energy 572.0 ant 1 missing vert 0.0
Step 448/1000 best energy 590.0 ant 28 missing vert 0.0
Step 449/1000 best energy 649.0 ant 5 missing vert 0.0
Step 450/1000 best energy 608.0 ant 7 missing vert 0.0
Step 451/1000 best energy 621.0 ant 20 missing vert 0.0
Step 452/1000 best energy 636.0 ant 20 missing vert 0.0
Step 453/1000 best energy 619.0 ant 0 missing vert 0.0
Step 454/1000 best energy 608.0 ant 14 missing vert 0.0
Step 455/1000 best energy 640.0 ant 0 missing vert 0.0
Step 456/1000 best energy 629.0 ant 6 missing vert 0.0
Step 457/1000 best energy 617.0 ant 19 missing vert 0.0
Step 458/1000 best energy 633.0 ant 25 missing vert 0.0
Step 459/1000 best energy 577.0 ant 23 missing vert 0.0
Step 460/1000 best energy 613.0 ant 2 missing vert 0.0
Step 461/1000 best energy 635.0 ant 18 missing vert 0.0
Step 462/1000 best energy 573.0 ant 21 missing vert 0.0
Step 463/1000 best energy 608.0 ant 7 missing vert 0.0
Step 464/1000 best energy 579.0 ant 24 missing vert 0.0
Step 465/1000 best energy 569.0 ant 1 missing vert 0.0
Step 466/1000 best energy 595.0 ant 27 missing vert 0.0
Step 467/1000 best energy 624.0 ant 6 missing vert 0.0
Step 468/1000 best energy 593.0 ant 14 missing vert 0.0
Step 469/1000 best energy 611.0 ant 3 missing vert 0.0
Step 470/1000 best energy 666.0 ant 19 missing vert 0.0
Step 471/1000 best energy 581.0 ant 19 missing vert 0.0
Step 472/1000 best energy 652.0 ant 28 missing vert 0.0
Step 473/1000 best energy 593.0 ant 6 missing vert 0.0
Step 474/1000 best energy 615.0 ant 23 missing vert 0.0
Step 475/1000 best energy 575.0 ant 6 missing vert 0.0
Step 476/1000 best energy 593.0 ant 19 missing vert 0.0
Step 477/1000 best energy 597.0 ant 29 missing vert 0.0
Step 478/1000 best energy 563.0 ant 19 missing vert 0.0
Step 479/1000 best energy 611.0 ant 19 missing vert 0.0
Step 480/1000 best energy 543.0 ant 30 missing vert 0.0
Step 481/1000 best energy 590.0 ant 1 missing vert 0.0
Step 482/1000 best energy 601.0 ant 4 missing vert 0.0
Step 483/1000 best energy 609.0 ant 7 missing vert 0.0
Step 484/1000 best energy 551.0 ant 21 missing vert 0.0
Step 485/1000 best energy 641.0 ant 16 missing vert 0.0
Step 486/1000 best energy 652.0 ant 19 missing vert 0.0
Step 487/1000 best energy 570.0 ant 16 missing vert 0.0
Step 488/1000 best energy 632.0 ant 0 missing vert 0.0
Step 489/1000 best energy 564.0 ant 12 missing vert 0.0
Step 490/1000 best energy 605.0 ant 6 missing vert 0.0
Step 491/1000 best energy 600.0 ant 8 missing vert 0.0
Step 492/1000 best energy 590.0 ant 31 missing vert 0.0
Step 493/1000 best energy 625.0 ant 14 missing vert 0.0
Step 494/1000 best energy 591.0 ant 4 missing vert 0.0
Step 495/1000 best energy 608.0 ant 4 missing vert 0.0
Step 496/1000 best energy 618.0 ant 0 missing vert 0.0
Step 497/1000 best energy 514.0 ant 17 missing vert 0.0
Step 498/1000 best energy 575.0 ant 8 missing vert 0.0
Step 499/1000 best energy 552.0 ant 18 missing vert 0.0
Step 500/1000 best energy 578.0 ant 28 missing vert 0.0
Step 501/1000 best energy 544.0 ant 24 missing vert 0.0
Step 502/1000 best energy 544.0 ant 30 missing vert 0.0
Step 503/1000 best energy 579.0 ant 17 missing vert 0.0
Step 504/1000 best energy 494.0 ant 21 missing vert 0.0
Step 505/1000 best energy 544.0 ant 29 missing vert 0.0
Step 506/1000 best energy 540.0 ant 24 missing vert 0.0
Step 507/1000 best energy 526.0 ant 3 missing vert 0.0
Step 508/1000 best energy 458.0 ant 22 missing vert 0.0
Step 509/1000 best energy 550.0 ant 20 missing vert 0.0
Step 510/1000 best energy 521.0 ant 20 missing vert 0.0
Step 511/1000 best energy 506.0 ant 4 missing vert 0.0
Step 512/1000 best energy 522.0 ant 2 missing vert 0.0
Step 513/1000 best energy 514.0 ant 8 missing vert 0.0
Step 514/1000 best energy 562.0 ant 16 missing vert 0.0
Step 515/1000 best energy 570.0 ant 7 missing vert 0.0
Step 516/1000 best energy 516.0 ant 23 missing vert 0.0
Step 517/1000 best energy 542.0 ant 28 missing vert 0.0
Step 518/1000 best energy 500.0 ant 18 missing vert 0.0
Step 519/1000 best energy 486.0 ant 22 missing vert 0.0
Step 520/1000 best energy 514.0 ant 11 missing vert 0.0
Step 521/1000 best energy 553.0 ant 31 missing vert 0.0
Step 522/1000 best energy 548.0 ant 27 missing vert 0.0
Step 523/1000 best energy 520.0 ant 4 missing vert 0.0
Step 524/1000 best energy 534.0 ant 20 missing vert 0.0
Step 525/1000 best energy 538.0 ant 23 missing vert 0.0
Step 526/1000 best energy 532.0 ant 10 missing vert 0.0
Step 527/1000 best energy 472.0 ant 7 missing vert 0.0
Step 528/1000 best energy 488.0 ant 12 missing vert 0.0
Step 529/1000 best energy 530.0 ant 25 missing vert 0.0
Step 530/1000 best energy 484.0 ant 26 missing vert 0.0
Step 531/1000 best energy 480.0 ant 8 missing vert 0.0
Step 532/1000 best energy 486.0 ant 13 missing vert 0.0
Step 533/1000 best energy 516.0 ant 26 missing vert 0.0
Step 534/1000 best energy 462.0 ant 22 missing vert 0.0
Step 535/1000 best energy 484.0 ant 21 missing vert 0.0
Step 536/1000 best energy 500.0 ant 2 missing vert 0.0
Step 537/1000 best energy 484.0 ant 11 missing vert 0.0
Step 538/1000 best energy 476.0 ant 29 missing vert 0.0
Step 539/1000 best energy 482.0 ant 2 missing vert 0.0
Step 540/1000 best energy 470.0 ant 22 missing vert 0.0
Step 541/1000 best energy 472.0 ant 19 missing vert 0.0
Step 542/1000 best energy 476.0 ant 11 missing vert 0.0
Step 543/1000 best energy 468.0 ant 14 missing vert 0.0
Step 544/1000 best energy 500.0 ant 28 missing vert 0.0
Step 545/1000 best energy 474.0 ant 4 missing vert 0.0
Step 546/1000 best energy 480.0 ant 4 missing vert 0.0
Step 547/1000 best energy 470.0 ant 20 missing vert 0.0
Step 548/1000 best energy 468.0 ant 15 missing vert 0.0
Step 549/1000 best energy 506.0 ant 10 missing vert 0.0
Step 550/1000 best energy 464.0 ant 12 missing vert 0.0
Step 551/1000 best energy 478.0 ant 3 missing vert 0.0
Step 552/1000 best energy 490.0 ant 4 missing vert 0.0
Step 553/1000 best energy 482.0 ant 28 missing vert 0.0
Step 554/1000 best energy 498.0 ant 7 missing vert 0.0
Step 555/1000 best energy 470.0 ant 31 missing vert 0.0
Step 556/1000 best energy 488.0 ant 19 missing vert 0.0
Step 557/1000 best energy 458.0 ant 26 missing vert 0.0
Step 558/1000 best energy 462.0 ant 13 missing vert 0.0
Step 559/1000 best energy 464.0 ant 21 missing vert 0.0
Step 560/1000 best energy 466.0 ant 21 missing vert 0.0
Step 561/1000 best energy 482.0 ant 31 missing vert 0.0
Step 562/1000 best energy 466.0 ant 22 missing vert 0.0
Step 563/1000 best energy 462.0 ant 25 missing vert 0.0
Step 564/1000 best energy 468.0 ant 14 missing vert 0.0
Step 565/1000 best energy 464.0 ant 24 missing vert 0.0
Step 566/1000 best energy 460.0 ant 20 missing vert 0.0
Step 567/1000 best energy 466.0 ant 18 missing vert 0.0
Step 568/1000 best energy 470.0 ant 27 missing vert 0.0
Step 569/1000 best energy 462.0 ant 0 missing vert 0.0
Step 570/1000 best energy 460.0 ant 15 missing vert 0.0
Step 571/1000 best energy 460.0 ant 29 missing vert 0.0
Step 572/1000 best energy 456.0 ant 11 missing vert 0.0
Step 573/1000 best energy 468.0 ant 15 missing vert 0.0
Step 574/1000 best energy 466.0 ant 12 missing vert 0.0
Step 575/1000 best energy 466.0 ant 15 missing vert 0.0
Step 576/1000 best energy 482.0 ant 6 missing vert 0.0
Step 577/1000 best energy 458.0 ant 28 missing vert 0.0
Step 578/1000 best energy 460.0 ant 29 missing vert 0.0
Step 579/1000 best energy 460.0 ant 30 missing vert 0.0
Step 580/1000 best energy 458.0 ant 19 missing vert 0.0
Step 581/1000 best energy 460.0 ant 12 missing vert 0.0
Step 582/1000 best energy 464.0 ant 25 missing vert 0.0
Step 583/1000 best energy 460.0 ant 4 missing vert 0.0
Step 584/1000 best energy 460.0 ant 5 missing vert 0.0
Step 585/1000 best energy 464.0 ant 9 missing vert 0.0
Step 586/1000 best energy 466.0 ant 23 missing vert 0.0
Step 587/1000 best energy 460.0 ant 18 missing vert 0.0
Step 588/1000 best energy 466.0 ant 27 missing vert 0.0
Step 589/1000 best energy 460.0 ant 0 missing vert 0.0
Step 590/1000 best energy 458.0 ant 17 missing vert 0.0
Step 591/1000 best energy 464.0 ant 8 missing vert 0.0
Step 592/1000 best energy 456.0 ant 6 missing vert 0.0
Step 593/1000 best energy 460.0 ant 2 missing vert 0.0
Step 594/1000 best energy 458.0 ant 23 missing vert 0.0
Step 595/1000 best energy 456.0 ant 26 missing vert 0.0
Step 596/1000 best energy 456.0 ant 24 missing vert 0.0
Step 597/1000 best energy 460.0 ant 4 missing vert 0.0
Step 598/1000 best energy 454.0 ant 7 missing vert 0.0
Step 599/1000 best energy 456.0 ant 6 missing vert 0.0
Step 600/1000 best energy 456.0 ant 10 missing vert 0.0
Step 601/1000 best energy 460.0 ant 26 missing vert 0.0
Step 602/1000 best energy 456.0 ant 12 missing vert 0.0
Step 603/1000 best energy 454.0 ant 28 missing vert 0.0
Step 604/1000 best energy 456.0 ant 25 missing vert 0.0
Step 605/1000 best energy 456.0 ant 1 missing vert 0.0
Step 606/1000 best energy 456.0 ant 5 missing vert 0.0
Step 607/1000 best energy 460.0 ant 7 missing vert 0.0
Step 608/1000 best energy 458.0 ant 18 missing vert 0.0
Step 609/1000 best energy 456.0 ant 22 missing vert 0.0
Step 610/1000 best energy 460.0 ant 12 missing vert 0.0
Step 611/1000 best energy 456.0 ant 12 missing vert 0.0
Step 612/1000 best energy 458.0 ant 0 missing vert 0.0
Step 613/1000 best energy 456.0 ant 4 missing vert 0.0
Step 614/1000 best energy 454.0 ant 1 missing vert 0.0
Step 615/1000 best energy 454.0 ant 3 missing vert 0.0
Step 616/1000 best energy 452.0 ant 22 missing vert 0.0
Step 617/1000 best energy 456.0 ant 17 missing vert 0.0
Step 618/1000 best energy 454.0 ant 14 missing vert 0.0
Step 619/1000 best energy 452.0 ant 7 missing vert 0.0
Step 620/1000 best energy 452.0 ant 26 missing vert 0.0
Step 621/1000 best energy 452.0 ant 7 missing vert 0.0
Step 622/1000 best energy 454.0 ant 0 missing vert 0.0
Step 623/1000 best energy 452.0 ant 21 missing vert 0.0
Step 624/1000 best energy 452.0 ant 7 missing vert 0.0
Step 625/1000 best energy 452.0 ant 1 missing vert 0.0
Step 626/1000 best energy 452.0 ant 0 missing vert 0.0
Step 627/1000 best energy 452.0 ant 7 missing vert 0.0
Step 628/1000 best energy 452.0 ant 4 missing vert 0.0
Step 629/1000 best energy 452.0 ant 9 missing vert 0.0
Step 630/1000 best energy 452.0 ant 5 missing vert 0.0
Step 631/1000 best energy 452.0 ant 2 missing vert 0.0
Step 632/1000 best energy 452.0 ant 0 missing vert 0.0
Step 633/1000 best energy 452.0 ant 0 missing vert 0.0
Step 634/1000 best energy 452.0 ant 2 missing vert 0.0
Step 635/1000 best energy 452.0 ant 0 missing vert 0.0
Step 636/1000 best energy 452.0 ant 1 missing vert 0.0
Step 637/1000 best energy 452.0 ant 0 missing vert 0.0
Step 638/1000 best energy 452.0 ant 1 missing vert 0.0
Step 639/1000 best energy 452.0 ant 0 missing vert 0.0
Step 640/1000 best energy 452.0 ant 0 missing vert 0.0
Step 641/1000 best energy 452.0 ant 1 missing vert 0.0
Step 642/1000 best energy 452.0 ant 0 missing vert 0.0
Step 643/1000 best energy 452.0 ant 0 missing vert 0.0
Step 644/1000 best energy 452.0 ant 0 missing vert 0.0
Step 645/1000 best energy 452.0 ant 1 missing vert 0.0
Step 646/1000 best energy 452.0 ant 0 missing vert 0.0
Step 647/1000 best energy 452.0 ant 0 missing vert 0.0
Step 648/1000 best energy 452.0 ant 0 missing vert 0.0
Step 649/1000 best energy 452.0 ant 0 missing vert 0.0
Step 650/1000 best energy 452.0 ant 0 missing vert 0.0
Step 651/1000 best energy 452.0 ant 0 missing vert 0.0
Step 652/1000 best energy 452.0 ant 0 missing vert 0.0
Step 653/1000 best energy 452.0 ant 0 missing vert 0.0
Step 654/1000 best energy 452.0 ant 0 missing vert 0.0
Step 655/1000 best energy 452.0 ant 0 missing vert 0.0
Step 656/1000 best energy 452.0 ant 0 missing vert 0.0
Step 657/1000 best energy 452.0 ant 0 missing vert 0.0
Step 658/1000 best energy 452.0 ant 0 missing vert 0.0
Step 659/1000 best energy 452.0 ant 0 missing vert 0.0
Step 660/1000 best energy 452.0 ant 0 missing vert 0.0
Step 661/1000 best energy 452.0 ant 0 missing vert 0.0
Step 662/1000 best energy 452.0 ant 0 missing vert 0.0
Step 663/1000 best energy 452.0 ant 0 missing vert 0.0
Step 664/1000 best energy 452.0 ant 0 missing vert 0.0
Step 665/1000 best energy 452.0 ant 0 missing vert 0.0
Step 666/1000 best energy 452.0 ant 0 missing vert 0.0
Step 667/1000 best energy 452.0 ant 0 missing vert 0.0
Step 668/1000 best energy 452.0 ant 0 missing vert 0.0
Step 669/1000 best energy 452.0 ant 0 missing vert 0.0
Step 670/1000 best energy 452.0 ant 0 missing vert 0.0
Step 671/1000 best energy 452.0 ant 0 missing vert 0.0
Step 672/1000 best energy 452.0 ant 0 missing vert 0.0
Step 673/1000 best energy 452.0 ant 0 missing vert 0.0
Step 674/1000 best energy 452.0 ant 0 missing vert 0.0
Step 675/1000 best energy 452.0 ant 0 missing vert 0.0
Step 676/1000 best energy 452.0 ant 0 missing vert 0.0
Step 677/1000 best energy 452.0 ant 0 missing vert 0.0
Step 678/1000 best energy 452.0 ant 0 missing vert 0.0
Step 679/1000 best energy 452.0 ant 0 missing vert 0.0
Step 680/1000 best energy 452.0 ant 0 missing vert 0.0
Step 681/1000 best energy 452.0 ant 0 missing vert 0.0
Step 682/1000 best energy 452.0 ant 0 missing vert 0.0
Step 683/1000 best energy 452.0 ant 0 missing vert 0.0
Step 684/1000 best energy 452.0 ant 0 missing vert 0.0
Step 685/1000 best energy 452.0 ant 0 missing vert 0.0
Step 686/1000 best energy 452.0 ant 0 missing vert 0.0
Step 687/1000 best energy 452.0 ant 0 missing vert 0.0
Step 688/1000 best energy 452.0 ant 0 missing vert 0.0
Step 689/1000 best energy 452.0 ant 0 missing vert 0.0
Step 690/1000 best energy 452.0 ant 0 missing vert 0.0
Step 691/1000 best energy 452.0 ant 0 missing vert 0.0
Step 692/1000 best energy 452.0 ant 0 missing vert 0.0
Step 693/1000 best energy 452.0 ant 0 missing vert 0.0
Step 694/1000 best energy 452.0 ant 0 missing vert 0.0
Step 695/1000 best energy 452.0 ant 0 missing vert 0.0
Step 696/1000 best energy 452.0 ant 0 missing vert 0.0
Step 697/1000 best energy 452.0 ant 0 missing vert 0.0
Step 698/1000 best energy 452.0 ant 0 missing vert 0.0
Step 699/1000 best energy 452.0 ant 0 missing vert 0.0
Step 700/1000 best energy 452.0 ant 0 missing vert 0.0
Step 701/1000 best energy 452.0 ant 0 missing vert 0.0
Step 702/1000 best energy 452.0 ant 0 missing vert 0.0
Step 703/1000 best energy 452.0 ant 0 missing vert 0.0
Step 704/1000 best energy 452.0 ant 0 missing vert 0.0
Step 705/1000 best energy 452.0 ant 0 missing vert 0.0
Step 706/1000 best energy 452.0 ant 0 missing vert 0.0
Step 707/1000 best energy 452.0 ant 0 missing vert 0.0
Step 708/1000 best energy 452.0 ant 0 missing vert 0.0
Step 709/1000 best energy 452.0 ant 0 missing vert 0.0
Step 710/1000 best energy 452.0 ant 0 missing vert 0.0
Step 711/1000 best energy 452.0 ant 0 missing vert 0.0
Step 712/1000 best energy 452.0 ant 0 missing vert 0.0
Step 713/1000 best energy 452.0 ant 0 missing vert 0.0
Step 714/1000 best energy 452.0 ant 0 missing vert 0.0
Step 715/1000 best energy 452.0 ant 0 missing vert 0.0
Step 716/1000 best energy 452.0 ant 0 missing vert 0.0
Step 717/1000 best energy 452.0 ant 0 missing vert 0.0
Step 718/1000 best energy 452.0 ant 0 missing vert 0.0
Step 719/1000 best energy 452.0 ant 0 missing vert 0.0
Step 720/1000 best energy 452.0 ant 0 missing vert 0.0
Step 721/1000 best energy 452.0 ant 0 missing vert 0.0
Step 722/1000 best energy 452.0 ant 0 missing vert 0.0
Step 723/1000 best energy 452.0 ant 0 missing vert 0.0
Step 724/1000 best energy 452.0 ant 0 missing vert 0.0
Step 725/1000 best energy 452.0 ant 0 missing vert 0.0
Step 726/1000 best energy 452.0 ant 0 missing vert 0.0
Step 727/1000 best energy 452.0 ant 0 missing vert 0.0
Step 728/1000 best energy 452.0 ant 0 missing vert 0.0
Step 729/1000 best energy 452.0 ant 0 missing vert 0.0
Step 730/1000 best energy 452.0 ant 0 missing vert 0.0
Step 731/1000 best energy 452.0 ant 0 missing vert 0.0
Step 732/1000 best energy 452.0 ant 0 missing vert 0.0
Step 733/1000 best energy 452.0 ant 0 missing vert 0.0
Step 734/1000 best energy 452.0 ant 0 missing vert 0.0
Step 735/1000 best energy 452.0 ant 0 missing vert 0.0
Step 736/1000 best energy 452.0 ant 0 missing vert 0.0
Step 737/1000 best energy 452.0 ant 0 missing vert 0.0
Step 738/1000 best energy 452.0 ant 0 missing vert 0.0
Step 739/1000 best energy 452.0 ant 0 missing vert 0.0
Step 740/1000 best energy 452.0 ant 0 missing vert 0.0
Step 741/1000 best energy 452.0 ant 0 missing vert 0.0
Step 742/1000 best energy 452.0 ant 0 missing vert 0.0
Step 743/1000 best energy 452.0 ant 0 missing vert 0.0
Step 744/1000 best energy 452.0 ant 0 missing vert 0.0
Step 745/1000 best energy 452.0 ant 0 missing vert 0.0
Step 746/1000 best energy 452.0 ant 0 missing vert 0.0
Step 747/1000 best energy 452.0 ant 0 missing vert 0.0
Step 748/1000 best energy 452.0 ant 0 missing vert 0.0
Step 749/1000 best energy 452.0 ant 0 missing vert 0.0
Step 750/1000 best energy 452.0 ant 0 missing vert 0.0
Step 751/1000 best energy 452.0 ant 0 missing vert 0.0
Step 752/1000 best energy 452.0 ant 0 missing vert 0.0
Step 753/1000 best energy 452.0 ant 0 missing vert 0.0
Step 754/1000 best energy 452.0 ant 0 missing vert 0.0
Step 755/1000 best energy 452.0 ant 0 missing vert 0.0
Step 756/1000 best energy 452.0 ant 0 missing vert 0.0
Step 757/1000 best energy 452.0 ant 0 missing vert 0.0
Step 758/1000 best energy 452.0 ant 0 missing vert 0.0
Step 759/1000 best energy 452.0 ant 0 missing vert 0.0
Step 760/1000 best energy 452.0 ant 0 missing vert 0.0
Step 761/1000 best energy 452.0 ant 0 missing vert 0.0
Step 762/1000 best energy 452.0 ant 0 missing vert 0.0
Step 763/1000 best energy 452.0 ant 0 missing vert 0.0
Step 764/1000 best energy 452.0 ant 0 missing vert 0.0
Step 765/1000 best energy 452.0 ant 0 missing vert 0.0
Step 766/1000 best energy 452.0 ant 0 missing vert 0.0
Step 767/1000 best energy 452.0 ant 0 missing vert 0.0
Step 768/1000 best energy 452.0 ant 0 missing vert 0.0
Step 769/1000 best energy 452.0 ant 0 missing vert 0.0
Step 770/1000 best energy 452.0 ant 0 missing vert 0.0
Step 771/1000 best energy 452.0 ant 0 missing vert 0.0
Step 772/1000 best energy 452.0 ant 0 missing vert 0.0
Step 773/1000 best energy 452.0 ant 0 missing vert 0.0
Step 774/1000 best energy 452.0 ant 0 missing vert 0.0
Step 775/1000 best energy 452.0 ant 0 missing vert 0.0
Step 776/1000 best energy 452.0 ant 0 missing vert 0.0
Step 777/1000 best energy 452.0 ant 0 missing vert 0.0
Step 778/1000 best energy 452.0 ant 0 missing vert 0.0
Step 779/1000 best energy 452.0 ant 0 missing vert 0.0
Step 780/1000 best energy 452.0 ant 0 missing vert 0.0
Step 781/1000 best energy 452.0 ant 0 missing vert 0.0
Step 782/1000 best energy 452.0 ant 0 missing vert 0.0
Step 783/1000 best energy 452.0 ant 0 missing vert 0.0
Step 784/1000 best energy 452.0 ant 0 missing vert 0.0
Step 785/1000 best energy 452.0 ant 0 missing vert 0.0
Step 786/1000 best energy 452.0 ant 0 missing vert 0.0
Step 787/1000 best energy 452.0 ant 0 missing vert 0.0
Step 788/1000 best energy 452.0 ant 0 missing vert 0.0
Step 789/1000 best energy 452.0 ant 0 missing vert 0.0
Step 790/1000 best energy 452.0 ant 0 missing vert 0.0
Step 791/1000 best energy 452.0 ant 0 missing vert 0.0
Step 792/1000 best energy 452.0 ant 0 missing vert 0.0
Step 793/1000 best energy 452.0 ant 0 missing vert 0.0
Step 794/1000 best energy 452.0 ant 0 missing vert 0.0
Step 795/1000 best energy 452.0 ant 0 missing vert 0.0
Step 796/1000 best energy 452.0 ant 0 missing vert 0.0
Step 797/1000 best energy 452.0 ant 0 missing vert 0.0
Step 798/1000 best energy 452.0 ant 0 missing vert 0.0
Step 799/1000 best energy 452.0 ant 0 missing vert 0.0
Step 800/1000 best energy 452.0 ant 0 missing vert 0.0
Step 801/1000 best energy 452.0 ant 0 missing vert 0.0
Step 802/1000 best energy 452.0 ant 0 missing vert 0.0
Step 803/1000 best energy 452.0 ant 0 missing vert 0.0
Step 804/1000 best energy 452.0 ant 0 missing vert 0.0
Step 805/1000 best energy 452.0 ant 0 missing vert 0.0
Step 806/1000 best energy 452.0 ant 0 missing vert 0.0
Step 807/1000 best energy 452.0 ant 0 missing vert 0.0
Step 808/1000 best energy 452.0 ant 0 missing vert 0.0
Step 809/1000 best energy 452.0 ant 0 missing vert 0.0
Step 810/1000 best energy 452.0 ant 0 missing vert 0.0
Step 811/1000 best energy 452.0 ant 0 missing vert 0.0
Step 812/1000 best energy 452.0 ant 0 missing vert 0.0
Step 813/1000 best energy 452.0 ant 0 missing vert 0.0
Step 814/1000 best energy 452.0 ant 0 missing vert 0.0
Step 815/1000 best energy 452.0 ant 0 missing vert 0.0
Step 816/1000 best energy 452.0 ant 0 missing vert 0.0
Step 817/1000 best energy 452.0 ant 0 missing vert 0.0
Step 818/1000 best energy 452.0 ant 0 missing vert 0.0
Step 819/1000 best energy 452.0 ant 0 missing vert 0.0
Step 820/1000 best energy 452.0 ant 0 missing vert 0.0
Step 821/1000 best energy 452.0 ant 0 missing vert 0.0
Step 822/1000 best energy 452.0 ant 0 missing vert 0.0
Step 823/1000 best energy 452.0 ant 0 missing vert 0.0
Step 824/1000 best energy 452.0 ant 0 missing vert 0.0
Step 825/1000 best energy 452.0 ant 0 missing vert 0.0
Step 826/1000 best energy 452.0 ant 0 missing vert 0.0
Step 827/1000 best energy 452.0 ant 0 missing vert 0.0
Step 828/1000 best energy 452.0 ant 0 missing vert 0.0
Step 829/1000 best energy 452.0 ant 0 missing vert 0.0
Step 830/1000 best energy 452.0 ant 0 missing vert 0.0
Step 831/1000 best energy 452.0 ant 0 missing vert 0.0
Step 832/1000 best energy 452.0 ant 0 missing vert 0.0
Step 833/1000 best energy 452.0 ant 0 missing vert 0.0
Step 834/1000 best energy 452.0 ant 0 missing vert 0.0
Step 835/1000 best energy 452.0 ant 0 missing vert 0.0
Step 836/1000 best energy 452.0 ant 0 missing vert 0.0
Step 837/1000 best energy 452.0 ant 0 missing vert 0.0
Step 838/1000 best energy 452.0 ant 0 missing vert 0.0
Step 839/1000 best energy 452.0 ant 0 missing vert 0.0
Step 840/1000 best energy 452.0 ant 0 missing vert 0.0
Step 841/1000 best energy 452.0 ant 0 missing vert 0.0
Step 842/1000 best energy 452.0 ant 0 missing vert 0.0
Step 843/1000 best energy 452.0 ant 0 missing vert 0.0
Step 844/1000 best energy 452.0 ant 0 missing vert 0.0
Step 845/1000 best energy 452.0 ant 0 missing vert 0.0
Step 846/1000 best energy 452.0 ant 0 missing vert 0.0
Step 847/1000 best energy 452.0 ant 0 missing vert 0.0
Step 848/1000 best energy 452.0 ant 0 missing vert 0.0
Step 849/1000 best energy 452.0 ant 0 missing vert 0.0
Step 850/1000 best energy 452.0 ant 0 missing vert 0.0
Step 851/1000 best energy 452.0 ant 0 missing vert 0.0
Step 852/1000 best energy 452.0 ant 0 missing vert 0.0
Step 853/1000 best energy 452.0 ant 0 missing vert 0.0
Step 854/1000 best energy 452.0 ant 0 missing vert 0.0
Step 855/1000 best energy 452.0 ant 0 missing vert 0.0
Step 856/1000 best energy 452.0 ant 0 missing vert 0.0
Step 857/1000 best energy 452.0 ant 0 missing vert 0.0
Step 858/1000 best energy 452.0 ant 0 missing vert 0.0
Step 859/1000 best energy 452.0 ant 0 missing vert 0.0
Step 860/1000 best energy 452.0 ant 0 missing vert 0.0
Step 861/1000 best energy 452.0 ant 0 missing vert 0.0
Step 862/1000 best energy 452.0 ant 0 missing vert 0.0
Step 863/1000 best energy 452.0 ant 0 missing vert 0.0
Step 864/1000 best energy 452.0 ant 0 missing vert 0.0
Step 865/1000 best energy 452.0 ant 0 missing vert 0.0
Step 866/1000 best energy 452.0 ant 0 missing vert 0.0
Step 867/1000 best energy 452.0 ant 0 missing vert 0.0
Step 868/1000 best energy 452.0 ant 0 missing vert 0.0
Step 869/1000 best energy 452.0 ant 0 missing vert 0.0
Step 870/1000 best energy 452.0 ant 0 missing vert 0.0
Step 871/1000 best energy 452.0 ant 0 missing vert 0.0
Step 872/1000 best energy 452.0 ant 0 missing vert 0.0
Step 873/1000 best energy 452.0 ant 0 missing vert 0.0
Step 874/1000 best energy 452.0 ant 0 missing vert 0.0
Step 875/1000 best energy 452.0 ant 0 missing vert 0.0
Step 876/1000 best energy 452.0 ant 0 missing vert 0.0
Step 877/1000 best energy 452.0 ant 0 missing vert 0.0
Step 878/1000 best energy 452.0 ant 0 missing vert 0.0
Step 879/1000 best energy 452.0 ant 0 missing vert 0.0
Step 880/1000 best energy 452.0 ant 0 missing vert 0.0
Step 881/1000 best energy 452.0 ant 0 missing vert 0.0
Step 882/1000 best energy 452.0 ant 0 missing vert 0.0
Step 883/1000 best energy 452.0 ant 0 missing vert 0.0
Step 884/1000 best energy 452.0 ant 0 missing vert 0.0
Step 885/1000 best energy 452.0 ant 0 missing vert 0.0
Step 886/1000 best energy 452.0 ant 0 missing vert 0.0
Step 887/1000 best energy 452.0 ant 0 missing vert 0.0
Step 888/1000 best energy 452.0 ant 0 missing vert 0.0
Step 889/1000 best energy 452.0 ant 0 missing vert 0.0
Step 890/1000 best energy 452.0 ant 0 missing vert 0.0
Step 891/1000 best energy 452.0 ant 0 missing vert 0.0
Step 892/1000 best energy 452.0 ant 0 missing vert 0.0
Step 893/1000 best energy 452.0 ant 0 missing vert 0.0
Step 894/1000 best energy 452.0 ant 0 missing vert 0.0
Step 895/1000 best energy 452.0 ant 0 missing vert 0.0
Step 896/1000 best energy 452.0 ant 0 missing vert 0.0
Step 897/1000 best energy 452.0 ant 0 missing vert 0.0
